gauge_id,gauge_name,last_data,trace_id,trace_name,alarm_id,alarm_name,alarm_type,threshold,severity,is_critical,source
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,1482891,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36626,Rainfall 12 hr window sum,22730.0,648411_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36626,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36627,Rainfall 24 hr window sum,22926.0,648411_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36627,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36625,Rainfall 6 hr window sum,22654.0,648411_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36625,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,1482421,Rainfall 60 min window sum - Mirror,23235.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,1482421,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,30876,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,230519,Rainfall 30 second window sum,7804.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,230519,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36623,Rainfall 60 min window sum,22797.0,648411_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36623,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36622,Rainfall 30 min window sum,22861.0,648411_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160965,ACC - Rain -Muriwai rainfall at golf course,2025-12-12,36622,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,1480776,10mm Drought Alarm,22589.0,648717_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,1480776,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,1482892,Rainfall 7 days window sum,23292.0,648717_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,1482892,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36635,Rainfall 6 hr window sum,22655.0,648717_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36635,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36632,Rainfall 30 min window sum,22862.0,648717_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36632,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,30877,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36636,Rainfall 12 hr window sum,22731.0,648717_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36636,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,1482409,Rainfall 60 min window sum - Mirror,23223.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,1482409,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36633,Rainfall 60 min window sum,22812.0,648717_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36633,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,801924,Max TP108 ARI,14587.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,801924,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,230520,Rainfall 30 second window sum,7805.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,230520,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36637,Rainfall 24 hr window sum,22927.0,648717_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160966,ACC - Rain -Mt Albert Grammer rainfall,2025-12-12,36637,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,1480777,10mm Drought Alarm,22590.0,659401_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,1480777,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,801925,Max TP108 ARI,14588.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,801925,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,1482893,Rainfall 7 days window sum,23294.0,659401_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,1482893,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36643,Rainfall 60 min window sum,22813.0,659401_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36643,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36647,Rainfall 24 hr window sum,22928.0,659401_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36647,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,30878,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36646,Rainfall 12 hr window sum,22732.0,659401_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36646,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,230521,Rainfall 30 second window sum,7806.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,230521,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36642,Rainfall 30 min window sum,22869.0,659401_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36642,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36645,Rainfall 6 hr window sum,22656.0,659401_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,36645,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,1482367,Rainfall 60 min window sum - Mirror,23182.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160967,ACC - Rain -Matiatia Bay rainfall,2025-12-12,1482367,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,30880,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,801927,Max TP108 ARI,14590.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,801927,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,1482849,Rainfall 7 days window sum,23264.0,645519_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,1482849,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,1480779,10mm Drought Alarm,22558.0,645519_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,1480779,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36667,Rainfall 24 hr window sum,22913.0,645519_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36667,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,230523,Rainfall 30 second window sum,7808.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,230523,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,1482407,Rainfall 60 min window sum - Mirror,23221.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,1482407,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36666,Rainfall 12 hr window sum,22708.0,645519_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36666,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36665,Rainfall 6 hr window sum,22633.0,645519_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36665,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36663,Rainfall 60 min window sum,22777.0,645519_threshold_alarm,Overflow,25.0,Medium,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36663,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36662,Rainfall 30 min window sum,22844.0,645519_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160969,ACC - Rain -Makarau @ Folded Hills Farm,2025-12-12,36662,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,1482850,Rainfall 7 days window sum,23265.0,644616_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,1482850,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36676,Rainfall 12 hr window sum,22725.0,644616_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36676,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,230524,Rainfall 30 second window sum,7809.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,230524,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,1480780,10mm Drought Alarm,22564.0,644616_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,1480780,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36677,Rainfall 24 hr window sum,22914.0,644616_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36677,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36675,Rainfall 6 hr window sum,22646.0,644616_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36675,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,801928,Max TP108 ARI,14591.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,801928,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,1482375,Rainfall 60 min window sum - Mirror,23190.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,1482375,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,30881,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36672,Rainfall 30 min window sum,22845.0,644616_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36672,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36673,Rainfall 60 min window sum,22778.0,644616_threshold_alarm,Overflow,25.0,Medium,False,threshold_config
3160970,ACC - Rain -Mahurangi @ Satellite Dish,2025-12-12,36673,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,1482846,Rainfall 7 days window sum,23259.0,740942_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,1482846,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,1480781,10mm Drought Alarm,22566.0,740942_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,1480781,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,1482431,Rainfall 60 min window sum - Mirror,23244.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,1482431,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,30882,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36683,Rainfall 60 min window sum,22781.0,740942_threshold_alarm,Overflow,25.0,Medium,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36683,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36686,Rainfall 12 hr window sum,22721.0,740942_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36686,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36682,Rainfall 30 min window sum,22836.0,740942_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36682,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,230525,Rainfall 30 second window sum,7810.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,230525,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36687,Rainfall 24 hr window sum,22903.0,740942_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36687,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,801929,Max TP108 ARI,14592.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,801929,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36685,Rainfall 6 hr window sum,22638.0,740942_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160971,ACC - Rain -Longford Park Rainfall,2025-12-12,36685,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,1482851,Rainfall 7 days window sum,23269.0,642701_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,1482851,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,1480782,10mm Drought Alarm,22567.0,642701_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,1480782,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,30883,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,36695,Rainfall 6 hr window sum,22639.0,642701_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,36695,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,36692,Rainfall 30 min window sum,22846.0,642701_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,36692,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,230526,Rainfall 30 second window sum,7811.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160972,ACC - Rain -Leigh Rainfall,2025-12-12,230526,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
